problem_id,condition,group,correct,parsed_answer,truth,bin,op_type,response,clean_response,n_clean_tokens,n_gen_tokens,n_full_tokens,answer_token_idx,filename,has_trajectory,issues,contaminated
338,cot,G3,False,-18,450,Negative,C," 18 multiplied by (-14 plus 39) is -18. ANSWER: -18

Question:", 18 multiplied by (-14 plus 39) is -18. ANSWER: -18,25,27,27,24,338_cot.npy,True,,False
339,direct,G1,False,1000,2728,Negative,D," 1000

",1000,6,6,6,5,339_direct.npy,True,,False
339,cot,G3,False,663,2728,Negative,D," 44 multiplied by 15 minus 47 is 663. ANSWER: 663

Question:", 44 multiplied by 15 minus 47 is 663. ANSWER: 663,26,28,28,25,339_cot.npy,True,,False
340,direct,G1,False,1,-269,Negative,A," 1

",1,3,3,3,2,340_direct.npy,True,,False
340,cot,G4,True,-269,-269,Negative,A," 19 times -15 is -285. Then add 16 to get -285 + 16 = -269. ANSWER: -269

Question:", 19 times -15 is -285. Then add 16 to get -285 + 16 = -269. ANSWER: -269,42,44,44,41,340_cot.npy,True,,False
341,direct,G1,False,-105,-762,Negative,B," -105

",-105,5,5,5,4,341_direct.npy,True,,False
341,cot,G3,False,-750,-762,Negative,B," (-49 times 15) minus 27 is -750. ANSWER: -750

Question:", (-49 times 15) minus 27 is -750. ANSWER: -750,26,28,28,25,341_cot.npy,True,,False
342,direct,G1,False,-105,990,Negative,C," -105

",-105,5,5,5,4,342_direct.npy,True,,False
342,cot,G3,False,-108,990,Negative,C," 33 multiplied by (-8 plus 38) is -108. ANSWER: -108

Question:", 33 multiplied by (-8 plus 38) is -108. ANSWER: -108,26,28,28,25,342_cot.npy,True,,False
343,direct,G1,False,400,725,Negative,D," 400

",400,5,5,5,4,343_direct.npy,True,,False
343,cot,G3,False,350,725,Negative,D," 25 multiplied by 13 minus 16 is 350. ANSWER: 350

Question:", 25 multiplied by 13 minus 16 is 350. ANSWER: 350,26,28,28,25,343_cot.npy,True,,False
344,direct,G1,False,100,-595,Negative,A," 100

",100,5,5,5,4,344_direct.npy,True,,False
344,cot,G3,False,-603,-595,Negative,A," (-33 times 19) plus 32 is -603 + 32. ANSWER: -603 + 32 = -571

Question:", (-33 times 19) plus 32 is -603 + 32. ANSWER: -603,29,41,41,28,344_cot.npy,True,,False
345,direct,G1,False,-138,-372,Negative,B," -138

",-138,5,5,5,4,345_direct.npy,True,,False
345,cot,G4,True,-372,-372,Negative,B," (-35 multiplied by 10) minus 22 is -350 - 22. ANSWER: -372

Question:", (-35 multiplied by 10) minus 22 is -350 - 22. ANSWER: -372,31,33,33,30,345_cot.npy,True,,False
346,direct,G1,False,10,-741,Negative,C," 10

",10,4,4,4,3,346_direct.npy,True,,False
346,cot,G3,False,741,-741,Negative,C," 39 multiplied by (4 plus -23) is 39 multiplied by 19, which is 741. ANSWER: 741

Question:"," 39 multiplied by (4 plus -23) is 39 multiplied by 19, which is 741. ANSWER: 741",37,39,39,36,346_cot.npy,True,,False
347,direct,G1,False,-100,-720,Negative,D," -100

",-100,5,5,5,4,347_direct.npy,True,,False
347,cot,G3,False,-120,-720,Negative,D," 48 multiplied by (-2 - 13) is -120. ANSWER: -120

Question:", 48 multiplied by (-2 - 13) is -120. ANSWER: -120,26,28,28,25,347_cot.npy,True,,False
348,direct,G1,False,10,-104,Negative,A," 10

",10,4,4,4,3,348_direct.npy,True,,False
348,cot,G4,True,-104,-104,Negative,A," (-25 times 6) plus 46 is -150 plus 46. ANSWER: -104

Question:", (-25 times 6) plus 46 is -150 plus 46. ANSWER: -104,29,31,31,28,348_cot.npy,True,,False
349,direct,G1,False,30,289,Negative,B," 30

",30,4,4,4,3,349_direct.npy,True,,False
349,cot,G3,False,243,289,Negative,B," 14 times 19 is 266. Subtracting -23 from 266 gives 243. ANSWER: 243

Question:", 14 times 19 is 266. Subtracting -23 from 266 gives 243. ANSWER: 243,37,39,39,36,349_cot.npy,True,,False
350,direct,G1,False,-100,-920,Negative,C," -100

",-100,5,5,5,4,350_direct.npy,True,,False
350,cot,G3,False,-18,-920,Negative,C," -23 multiplied by 9 plus 31 is -18. ANSWER: -18

Question:", -23 multiplied by 9 plus 31 is -18. ANSWER: -18,23,25,25,22,350_cot.npy,True,,False
351,direct,G1,False,-516,1200,Negative,D," -516

",-516,5,5,5,4,351_direct.npy,True,,False
351,cot,G3,False,-108,1200,Negative,D," -48 multiplied by 2 minus 27 is -108. ANSWER: -108

Question:", -48 multiplied by 2 minus 27 is -108. ANSWER: -108,25,27,27,24,351_cot.npy,True,,False
352,direct,G1,False,10,-316,Negative,A," 10

",10,4,4,4,3,352_direct.npy,True,,False
352,cot,G4,True,-316,-316,Negative,A," (-18 times 19) plus 26 is -342 + 26. ANSWER: -316

Question:", (-18 times 19) plus 26 is -342 + 26. ANSWER: -316,30,32,32,29,352_cot.npy,True,,False
353,direct,G1,False,-25,-52,Negative,B," -25

",-25,4,4,4,3,353_direct.npy,True,,False
353,cot,G3,False,-34,-52,Negative,B," (-17 times 2) minus 18 is -34. ANSWER: -34

Question:", (-17 times 2) minus 18 is -34. ANSWER: -34,23,25,25,22,353_cot.npy,True,,False
354,direct,G1,False,-100,1216,Negative,C," -100

",-100,5,5,5,4,354_direct.npy,True,,False
354,cot,G3,False,-128,1216,Negative,C," 32 multiplied by (-9 plus 47) is -128. ANSWER: -128

Question:", 32 multiplied by (-9 plus 47) is -128. ANSWER: -128,26,28,28,25,354_cot.npy,True,,False
355,direct,G1,False,-11,209,Negative,D," -11 * -19 = 209

",-11,3,13,13,2,355_direct.npy,True,,False
355,cot,G3,False,-110,209,Negative,D," -11 multiplied by 7 minus 26 is -110. ANSWER: -110

Question:", -11 multiplied by 7 minus 26 is -110. ANSWER: -110,25,27,27,24,355_cot.npy,True,,False
356,direct,G1,False,107,-227,Negative,A," 107

",107,5,5,5,4,356_direct.npy,True,,False
356,cot,G4,True,-227,-227,Negative,A," (-18 times 15) plus 43 is -270 + 43. ANSWER: -227

Question:", (-18 times 15) plus 43 is -270 + 43. ANSWER: -227,30,32,32,29,356_cot.npy,True,,False
357,direct,G1,False,-100,-276,Negative,B," -100

",-100,5,5,5,4,357_direct.npy,True,,False
357,cot,G3,False,-210,-276,Negative,B," 14 times -17 is -238. Subtracting 38 from -238 gives -210. ANSWER: -210

Question:", 14 times -17 is -238. Subtracting 38 from -238 gives -210. ANSWER: -210,37,39,39,36,357_cot.npy,True,,False
358,direct,G1,False,-10,-1386,Negative,C," -10

",-10,4,4,4,3,358_direct.npy,True,,False
358,cot,G3,False,226,-1386,Negative,C," 42 multiplied by 5 plus 38 is 226. ANSWER: 226

Question:", 42 multiplied by 5 plus 38 is 226. ANSWER: 226,25,27,27,24,358_cot.npy,True,,False
359,direct,G1,False,-1008,-1104,Negative,D," -1008

",-1008,6,6,6,5,359_direct.npy,True,,False
359,cot,G3,False,-108,-1104,Negative,D," 24 multiplied by (-3 minus 43) is -108. ANSWER: -108

Question:", 24 multiplied by (-3 minus 43) is -108. ANSWER: -108,26,28,28,25,359_cot.npy,True,,False
360,direct,G1,False,10,-65,Negative,A," 10

",10,4,4,4,3,360_direct.npy,True,,False
360,cot,G4,True,-65,-65,Negative,A," 39 times -2 is -78. Then add 13 to get -65. ANSWER: -65

Question:", 39 times -2 is -78. Then add 13 to get -65. ANSWER: -65,29,31,31,28,360_cot.npy,True,,False
361,direct,G1,False,-105,-541,Negative,B," -105

",-105,5,5,5,4,361_direct.npy,True,,False
361,cot,G4,True,-541,-541,Negative,B," 35 times -15 is -525. Subtracting 16 from -525 gives -541. ANSWER: -541

Question:", 35 times -15 is -525. Subtracting 16 from -525 gives -541. ANSWER: -541,37,39,39,36,361_cot.npy,True,,False
362,direct,G1,False,-102,418,Negative,C," -102

",-102,5,5,5,4,362_direct.npy,True,,False
362,cot,G3,False,-126,418,Negative,C," 38 multiplied by (-4 + 15) is -126. ANSWER: -126

Question:", 38 multiplied by (-4 + 15) is -126. ANSWER: -126,26,28,28,25,362_cot.npy,True,,False
363,direct,G1,False,-144,384,Negative,D," -144

",-144,5,5,5,4,363_direct.npy,True,,False
363,cot,G3,False,-144,384,Negative,D," -48 multiplied by 6 minus 14 is -144. ANSWER: -144

Question:", -48 multiplied by 6 minus 14 is -144. ANSWER: -144,25,27,27,24,363_cot.npy,True,,False
364,direct,G1,False,10,-483,Negative,A," 10

",10,4,4,4,3,364_direct.npy,True,,False
364,cot,G4,True,-483,-483,Negative,A," 27 times -19 is -513. Then add 30 to get -513 + 30 = -483. ANSWER: -483

Question:", 27 times -19 is -513. Then add 30 to get -513 + 30 = -483. ANSWER: -483,42,44,44,41,364_cot.npy,True,,False
365,direct,G1,False,-100,-892,Negative,B," -100

",-100,5,5,5,4,365_direct.npy,True,,False
365,cot,G3,False,-836,-892,Negative,B," 48 times -18 is -864. Subtracting 28 from -864 gives -836. ANSWER: -836

Question:", 48 times -18 is -864. Subtracting 28 from -864 gives -836. ANSWER: -836,37,39,39,36,365_cot.npy,True,,False
366,direct,G1,False,12,-42,Negative,C," 12

",12,4,4,4,3,366_direct.npy,True,,False
366,cot,G3,False,630,-42,Negative,C," 42 multiplied by 15 plus 16 is 630. ANSWER: 630

Question:", 42 multiplied by 15 plus 16 is 630. ANSWER: 630,26,28,28,25,366_cot.npy,True,,False
367,direct,G1,False,-100,-714,Negative,D," -100

",-100,5,5,5,4,367_direct.npy,True,,False
367,cot,G3,False,-17,-714,Negative,D," 17 times (-19 minus 23) is -17. ANSWER: -17

Question:", 17 times (-19 minus 23) is -17. ANSWER: -17,24,26,26,23,367_cot.npy,True,,False
368,direct,G1,False,108,-306,Negative,A," 108

",108,5,5,5,4,368_direct.npy,True,,False
368,cot,G3,False,-206,-306,Negative,A," 38 times -9 is -342. Then add 36 to get -342 + 36 = -206. ANSWER: -206

Question:", 38 times -9 is -342. Then add 36 to get -342 + 36 = -206. ANSWER: -206,41,43,43,40,368_cot.npy,True,,False
369,direct,G1,False,522,582,Negative,B," 522

",522,5,5,5,4,369_direct.npy,True,,False
369,cot,G3,False,410,582,Negative,B," 39 times 14 is 546. Subtracting -36 from 546 gives 410. ANSWER: 410

Question:", 39 times 14 is 546. Subtracting -36 from 546 gives 410. ANSWER: 410,37,39,39,36,369_cot.npy,True,,False
370,direct,G1,False,-100,400,Negative,C," -100

",-100,5,5,5,4,370_direct.npy,True,,False
370,cot,G3,False,-16,400,Negative,C," 16 multiplied by (-12 plus 37) is -16. ANSWER: -16

Question:", 16 multiplied by (-12 plus 37) is -16. ANSWER: -16,25,27,27,24,370_cot.npy,True,,False
371,direct,G1,False,1000,832,Negative,D," 1000

",1000,6,6,6,5,371_direct.npy,True,,False
371,cot,G3,False,333,832,Negative,D," 26 multiplied by 13 minus 19 is 333. ANSWER: 333

Question:", 26 multiplied by 13 minus 19 is 333. ANSWER: 333,26,28,28,25,371_cot.npy,True,,False
372,direct,G1,False,-100,-145,Negative,A," -100

",-100,5,5,5,4,372_direct.npy,True,,False
372,cot,G4,True,-145,-145,Negative,A," (-40 times 4) plus 15 is -160 plus 15. ANSWER: -145

Question:", (-40 times 4) plus 15 is -160 plus 15. ANSWER: -145,29,31,31,28,372_cot.npy,True,,False
373,direct,G1,False,225,241,Negative,B," 225

",225,5,5,5,4,373_direct.npy,True,,False
373,cot,G3,False,209,241,Negative,B," 15 times 15 is 225. Subtracting -16 from 225 gives 209. ANSWER: 209

Question:", 15 times 15 is 225. Subtracting -16 from 225 gives 209. ANSWER: 209,37,39,39,36,373_cot.npy,True,,False
374,direct,G1,False,-270,-1683,Negative,C," -270

",-270,5,5,5,4,374_direct.npy,True,,False
374,cot,G3,False,-189,-1683,Negative,C," -33 multiplied by 6 plus 45 is -189. ANSWER: -189

Question:", -33 multiplied by 6 plus 45 is -189. ANSWER: -189,25,27,27,24,374_cot.npy,True,,False
375,direct,G1,False,-100,-3008,Negative,D," -100

",-100,5,5,5,4,375_direct.npy,True,,False
375,cot,G3,False,-1203,-3008,Negative,D," 47 multiplied by (-19 - 45) is -1203. ANSWER: -1203

Question:", 47 multiplied by (-19 - 45) is -1203. ANSWER: -1203,29,31,31,28,375_cot.npy,True,,False
376,direct,G1,False,28,223,Negative,A," 28

",28,4,4,4,3,376_direct.npy,True,,False
376,cot,G4,True,223,223,Negative,A," 17 times 15 is 255. Subtracting -32 from 255 gives 223. ANSWER: 223

Question:", 17 times 15 is 255. Subtracting -32 from 255 gives 223. ANSWER: 223,37,39,39,36,376_cot.npy,True,,False
377,direct,G1,False,105,139,Negative,B," 105

",105,5,5,5,4,377_direct.npy,True,,False
377,cot,G3,False,83,139,Negative,B," 37 times 3 is 111. Subtracting -28 from 111 gives 83. ANSWER: 83

Question:", 37 times 3 is 111. Subtracting -28 from 111 gives 83. ANSWER: 83,34,36,36,33,377_cot.npy,True,,False
378,direct,G1,False,1,-87,Negative,C," 1

",1,3,3,3,2,378_direct.npy,True,,False
378,cot,G3,False,403,-87,Negative,C," 29 multiplied by 13 plus 16 is 403. ANSWER: 403

Question:", 29 multiplied by 13 plus 16 is 403. ANSWER: 403,26,28,28,25,378_cot.npy,True,,False
379,direct,G1,False,1000,1134,Negative,D," 1000

",1000,6,6,6,5,379_direct.npy,True,,False
379,cot,G3,False,324,1134,Negative,D," 42 multiplied by 8 minus 19 is 324. ANSWER: 324

Question:", 42 multiplied by 8 minus 19 is 324. ANSWER: 324,25,27,27,24,379_cot.npy,True,,False
380,direct,G1,False,-36,-344,Negative,A," -36

",-36,4,4,4,3,380_direct.npy,True,,False
380,cot,G4,True,-344,-344,Negative,A," 40 times -9 is -360. Then add 16 to get -344. ANSWER: -344

Question:", 40 times -9 is -360. Then add 16 to get -344. ANSWER: -344,32,34,34,31,380_cot.npy,True,,False
381,direct,G1,False,-106,-602,Negative,B," -106

",-106,5,5,5,4,381_direct.npy,True,,False
381,cot,G4,True,-602,-602,Negative,B," 45 times -13 is -585. Then subtract 17 from -585 is -602. ANSWER: -602

Question:", 45 times -13 is -585. Then subtract 17 from -585 is -602. ANSWER: -602,37,39,39,36,381_cot.npy,True,,False
382,direct,G1,False,-100,-1288,Negative,C," -100

",-100,5,5,5,4,382_direct.npy,True,,False
382,cot,G3,False,9,-1288,Negative,C, 46 multiplied by 9 plus 37 is 46 multiplied by 9 plus 37 is 46 multiplied by 9 plus 37 is 46 multiplied by 9 plus 37 is 46 multiplied by 9 plus 37 is 46 multiplied by 9 plus 37 is 46 multiplied by 9 plus 37 is 46 multiplied by 9 plus 37 is 46 multiplied by 9 plus 37 is 46 multiplied by 9 plus 37 is 46 multiplied by 9 plus 37 is 46 multiplied by 9 plus 37 is 46 multiplied by 9 plus 37 is 46 multiplied by 9 plus 37 is 46 multiplied by 9 plus 37 is 46 multiplied by 9 plus 37 is 46 multiplied by 9 plus, 46 multiplied by 9 plus 37 is 46 multiplied by 9 plus 37 is 46 multiplied by 9 plus 37 is 46 multiplied by 9 plus 37 is 46 multiplied by 9 plus 37 is 46 multiplied by 9 plus 37 is 46 multiplied by 9 plus 37 is 46 multiplied by 9 plus 37 is 46 multiplied by 9 plus 37 is 46 multiplied by 9 plus 37 is 46 multiplied by 9 plus 37 is 46 multiplied by 9 plus 37 is 46 multiplied by 9 plus 37 is 46 multiplied by 9 plus 37 is 46 multiplied by 9 plus 37 is 46 multiplied by 9 plus 37 is 46 multiplied by 9 plus,200,200,200,199,382_cot.npy,True,,False
383,direct,G1,False,1000,1470,Negative,D," 1000

",1000,6,6,6,5,383_direct.npy,True,,False
383,cot,G3,False,800,1470,Negative,D," 49 multiplied by 19 minus 11 is 800. ANSWER: 800

Question:", 49 multiplied by 19 minus 11 is 800. ANSWER: 800,26,28,28,25,383_cot.npy,True,,False
384,direct,G1,False,10,-33,Negative,A," 10

",10,4,4,4,3,384_direct.npy,True,,False
384,cot,G4,True,-33,-33,Negative,A," 27 times -2 is -54. Then add 21 to get -54 + 21 = -33. ANSWER: -33

Question:", 27 times -2 is -54. Then add 21 to get -54 + 21 = -33. ANSWER: -33,37,39,39,36,384_cot.npy,True,,False
385,direct,G1,False,-100,-380,Negative,B," -100

",-100,5,5,5,4,385_direct.npy,True,,False
385,cot,G3,False,-360,-380,Negative,B," (-29 times 12) minus 32 is -360. ANSWER: -360

Question:", (-29 times 12) minus 32 is -360. ANSWER: -360,26,28,28,25,385_cot.npy,True,,False
386,direct,G1,False,-100,-840,Negative,C," -100

",-100,5,5,5,4,386_direct.npy,True,,False
386,cot,G3,False,12,-840,Negative,C," 21 multiplied by 6 plus 21 multiplied by -46 is 12. ANSWER: 12

Question:", 21 multiplied by 6 plus 21 multiplied by -46 is 12. ANSWER: 12,28,30,30,27,386_cot.npy,True,,False
387,direct,G1,False,1000,805,Negative,D," 1000

",1000,6,6,6,5,387_direct.npy,True,,False
387,cot,G3,False,141,805,Negative,D," 35 multiplied by 4 minus 19 is 141. ANSWER: 141

Question:", 35 multiplied by 4 minus 19 is 141. ANSWER: 141,25,27,27,24,387_cot.npy,True,,False
388,direct,G1,False,37,-1,Negative,A," 37

",37,4,4,4,3,388_direct.npy,True,,False
388,cot,G3,False,-44,-1,Negative,A," (-11 times 4) plus 43 is -44 + 43. ANSWER: -44 + 43 = -1

Question:", (-11 times 4) plus 43 is -44 + 43. ANSWER: -44,26,36,36,25,388_cot.npy,True,,False
389,direct,G1,False,-102,-549,Negative,B," -102

",-102,5,5,5,4,389_direct.npy,True,,False
389,cot,G3,False,-421,-549,Negative,B," 34 times -15 is -470. Subtracting 39 from -470 gives -421. ANSWER: -421

Question:", 34 times -15 is -470. Subtracting 39 from -470 gives -421. ANSWER: -421,37,39,39,36,389_cot.npy,True,,False
390,direct,G1,False,-10,-320,Negative,C," -10

",-10,4,4,4,3,390_direct.npy,True,,False
390,cot,G3,False,390,-320,Negative,C," 20 multiplied by 13 plus 29 is 390. ANSWER: 390

Question:", 20 multiplied by 13 plus 29 is 390. ANSWER: 390,26,28,28,25,390_cot.npy,True,,False
391,direct,G1,False,-105,270,Negative,D," -105

",-105,5,5,5,4,391_direct.npy,True,,False
391,cot,G3,False,-108,270,Negative,D," -30 multiplied by 4 minus 13 is -108. ANSWER: -108

Question:", -30 multiplied by 4 minus 13 is -108. ANSWER: -108,25,27,27,24,391_cot.npy,True,,False
392,direct,G1,False,10,-45,Negative,A," 10

",10,4,4,4,3,392_direct.npy,True,,False
392,cot,G4,True,-45,-45,Negative,A," 20 times -3 is -60. Then add 15 to get -45. ANSWER: -45

Question:", 20 times -3 is -60. Then add 15 to get -45. ANSWER: -45,29,31,31,28,392_cot.npy,True,,False
393,direct,G1,False,579,611,Negative,B," 579

",579,5,5,5,4,393_direct.npy,True,,False
393,cot,G3,False,529,611,Negative,B," 38 times 15 is 570. Subtracting -41 from 570 gives 529. ANSWER: 529

Question:", 38 times 15 is 570. Subtracting -41 from 570 gives 529. ANSWER: 529,37,39,39,36,393_cot.npy,True,,False
394,direct,G1,False,-1050,-1596,Negative,C," -1050

",-1050,6,6,6,5,394_direct.npy,True,,False
394,cot,G3,False,-1636,-1596,Negative,C," -38 multiplied by 42 is -1636. ANSWER: -1636

Question:", -38 multiplied by 42 is -1636. ANSWER: -1636,24,26,26,23,394_cot.npy,True,,False
395,direct,G1,False,-120,-1554,Negative,D," -120

",-120,5,5,5,4,395_direct.npy,True,,False
395,cot,G3,False,-168,-1554,Negative,D," 42 multiplied by (-5 minus 32) is -168. ANSWER: -168

Question:", 42 multiplied by (-5 minus 32) is -168. ANSWER: -168,26,28,28,25,395_cot.npy,True,,False
396,direct,G1,False,11,-140,Negative,A," 11

",11,4,4,4,3,396_direct.npy,True,,False
396,cot,G4,True,-140,-140,Negative,A," 17 times -11 is -187. Then add 47 to get -187 + 47 = -140. ANSWER: -140

Question:", 17 times -11 is -187. Then add 47 to get -187 + 47 = -140. ANSWER: -140,42,44,44,41,396_cot.npy,True,,False
397,direct,G1,False,-55,-485,Negative,B," -55

",-55,4,4,4,3,397_direct.npy,True,,False
397,cot,G3,False,-483,-485,Negative,B," (-43 times 11) minus 12 is -483. ANSWER: -483

Question:", (-43 times 11) minus 12 is -483. ANSWER: -483,26,28,28,25,397_cot.npy,True,,False
398,direct,G1,False,-105,-455,Negative,C," -105

",-105,5,5,5,4,398_direct.npy,True,,False
398,cot,G3,False,-105,-455,Negative,C," -35 multiplied by 3 plus 10 is -105. ANSWER: -105

Question:", -35 multiplied by 3 plus 10 is -105. ANSWER: -105,25,27,27,24,398_cot.npy,True,,False
399,direct,G1,False,-100,-754,Negative,D," -100

",-100,5,5,5,4,399_direct.npy,True,,False
399,cot,G3,False,-290,-754,Negative,D," 29 times -8 minus 18 is -290. ANSWER: -290

Question:", 29 times -8 minus 18 is -290. ANSWER: -290,24,26,26,23,399_cot.npy,True,,False
